19.343755, -99.140942
19.340466, -99.143315
19.335252, -99.141714
19.331289, -99.140479
19.327126, -99.139202
19.323291, -99.138000
19.317468, -99.138935
19.312126, -99.140731
19.306799, -99.143373
19.301490, -99.147317
19.297036, -99.150707
19.288537, -99.146553
19.282522, -99.139462
19.279302, -99.132932
